basis,molecule,omega,alpha,gamma,alphaMRA,gammaMRA,alphaE,gammaE,augmentation,polarization,mol_system,valence,Type,absolute_alphaE,eE
d-aug-cc-pV6Z,N2,2,11.600938855209668,5.2249589348255,11.601636666666666,5.2237400100278375,-0.00601476737332356,0.023334331251598277,d-aug,V,First-row,6,d-aug-cc-pVnZ,0.00601476737332356,3.263181295665163e-05
aug-cc-pVDZ,BHF2,2,14.2246115518,2.938097631641523,14.564839999999998,2.65485930977174,-2.3359573342377793,10.668675391847241,aug,V,Fluorine,D,aug-cc-pVnZ,2.3359573342377793,0.09654793152827779
aug-cc-pVTZ,BHF2,2,14.503233763273334,2.7343571131648683,14.564839999999998,2.65485930977174,-0.42297915203094794,2.9944262244150135,aug,V,Fluorine,T,aug-cc-pVnZ,0.42297915203094794,0.02107058780725879
aug-cc-pVQZ,BHF2,2,14.557948689773331,2.6754011040408647,14.564839999999998,2.65485930977174,-0.047314699143052745,0.7737432335309318,aug,V,Fluorine,Q,aug-cc-pVnZ,0.047314699143052745,0.00467222233027087
aug-cc-pV5Z,BHF2,2,14.562786291519998,2.658858376196348,14.564839999999998,2.65485930977174,-0.014100453420704125,0.1506319528830977,aug,V,Fluorine,5,aug-cc-pVnZ,0.014100453420704125,0.00048698008225755984
aug-cc-pCVDZ,BHF2,2,14.223407695726666,2.9438707642239432,14.564839999999998,2.65485930977174,-2.344222828903942,10.886130703364918,aug,CV,Fluorine,D,aug-cc-pCVnZ,2.344222828903942,0.09556738546828569
aug-cc-pCVTZ,BHF2,2,14.506533113399998,2.735471153728549,14.564839999999998,2.65485930977174,-0.40032631048470496,3.0363885445869427,aug,CV,Fluorine,T,aug-cc-pCVnZ,0.40032631048470496,0.02042028284125763
aug-cc-pCVQZ,BHF2,2,14.557628265703334,2.674727969785231,14.564839999999998,2.65485930977174,-0.04951468259633624,0.7483884340070533,aug,CV,Fluorine,Q,aug-cc-pCVnZ,0.04951468259633624,0.00430975022825919
d-aug-cc-pVDZ,BHF2,2,14.544651653663331,2.834402495823084,14.564839999999998,2.65485930977174,-0.13861014838931976,6.762813584527788,d-aug,V,Fluorine,D,d-aug-cc-pVnZ,0.13861014838931976,0.09556105611227395
d-aug-cc-pVTZ,BHF2,2,14.576776427523331,2.6737217249814784,14.564839999999998,2.65485930977174,0.08195371540870125,0.7104864329462446,d-aug,V,Fluorine,T,d-aug-cc-pVnZ,0.08195371540870125,0.020673190071278214
d-aug-cc-pVQZ,BHF2,2,14.568196430373334,2.657763266724652,14.564839999999998,2.65485930977174,0.023044745931540125,0.10938270597704773,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ,0.023044745931540125,0.0045140686102627114
d-aug-cc-pV5Z,BHF2,2,14.564884232216665,2.6551001470691347,14.564839999999998,2.65485930977174,0.00030369174440826965,0.009071565355961405,d-aug,V,Fluorine,5,d-aug-cc-pVnZ,0.00030369174440826965,0.00047322449427156243
d-aug-cc-pCVDZ,BHF2,2,14.54137820041,2.838237377991078,14.564839999999998,2.65485930977174,-0.16108518589973414,6.9072612452335385,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ,0.16108518589973414,0.09462901332128126
d-aug-cc-pCVTZ,BHF2,2,14.578312085613334,2.674107629406509,14.564839999999998,2.65485930977174,0.09249731279804817,0.7250222097992819,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ,0.09249731279804817,0.02004909596726634
d-aug-cc-pCVQZ,BHF2,2,14.567838526126666,2.6574852331827765,14.564839999999998,2.65485930977174,0.020587429224539374,0.09891007788515903,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ,0.020587429224539374,0.004155347239276352
aug-cc-pV6Z,BHF2,2,,,14.564839999999998,2.65485930977174,,,aug,V,Fluorine,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,BHF2,2,,,14.564839999999998,2.65485930977174,,,d-aug,V,Fluorine,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,LiCN,2,22.220928200623334,6.295196210827587,22.425506666666667,6.159458882482092,-0.9122579439751048,2.2037216407360294,aug,V,First-row,D,aug-cc-pVnZ,0.9122579439751048,0.027082103672995572
aug-cc-pVTZ,LiCN,2,22.40597458351333,6.187720615560139,22.425506666666667,6.159458882482092,-0.08709762255837494,0.458834673909845,aug,V,First-row,T,aug-cc-pVnZ,0.08709762255837494,0.0067497341519953125
aug-cc-pVQZ,LiCN,2,22.42486485839333,6.163297374060762,22.425506666666667,6.159458882482092,-0.0028619566232148436,0.062318649282441775,aug,V,First-row,Q,aug-cc-pVnZ,0.0028619566232148436,0.001285284104000084
aug-cc-pV5Z,LiCN,2,,,22.425506666666667,6.159458882482092,,,aug,V,First-row,5,aug-cc-pVnZ,,
aug-cc-pCVDZ,LiCN,2,22.23598787303333,6.247036193418849,22.425506666666667,6.159458882482092,-0.8451037314355876,1.4218344924070092,aug,CV,First-row,D,aug-cc-pCVnZ,0.8451037314355876,0.02585091673599038
aug-cc-pCVTZ,LiCN,2,22.41186930578,6.181163909324347,22.425506666666667,6.159458882482092,-0.06081182953576773,0.3523852867008484,aug,CV,First-row,T,aug-cc-pCVnZ,0.06081182953576773,0.006049010496994356
aug-cc-pCVQZ,LiCN,2,22.42707716192,6.161097263720494,22.425506666666667,6.159458882482092,0.007003165086419323,0.026599434620175735,aug,CV,First-row,Q,aug-cc-pCVnZ,0.007003165086419323,0.001073681641003077
d-aug-cc-pVDZ,LiCN,2,22.42539542912,6.168749815798498,22.425506666666667,6.159458882482092,-0.0004960313642802335,0.1508400899116387,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.0004960313642802335,0.026238723612991066
d-aug-cc-pVTZ,LiCN,2,22.42880096974333,6.172352278632919,22.425506666666667,6.159458882482092,0.014689982820148374,0.20932676712067227,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.014689982820148374,0.006539547019002612
d-aug-cc-pVQZ,LiCN,2,22.42911201947,6.161904565550396,22.425506666666667,6.159458882482092,0.016077018267295264,0.03970613514865135,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.016077018267295264,0.001262114280990545
d-aug-cc-pV5Z,LiCN,2,,,22.425506666666667,6.159458882482092,,,d-aug,V,First-row,5,d-aug-cc-pVnZ,,
d-aug-cc-pCVDZ,LiCN,2,22.404657547956663,6.170258559833575,22.425506666666667,6.159458882482092,-0.09297055812341537,0.1753348395943985,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.09297055812341537,0.025017542418993344
d-aug-cc-pCVTZ,LiCN,2,22.43094033241333,6.170308888924819,22.425506666666667,6.159458882482092,0.024229846074059903,0.17615194207377285,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.024229846074059903,0.005963795102999825
d-aug-cc-pCVQZ,LiCN,2,22.43010078785333,6.16001010244563,22.425506666666667,6.159458882482092,0.020486142208292098,0.008949162159461621,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.020486142208292098,0.0010571350860004713
aug-cc-pV6Z,LiCN,2,,,22.425506666666667,6.159458882482092,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,LiCN,2,,,22.425506666666667,6.159458882482092,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,NH2F,2,13.389421619526669,4.903025116102628,13.875716666666667,4.772113963178826,-3.5046481477112796,2.7432528630686663,aug,V,Fluorine,D,aug-cc-pVnZ,3.5046481477112796,0.05296226455268993
aug-cc-pVTZ,NH2F,2,13.742566163573334,4.848219635515641,13.875716666666667,4.772113963178826,-0.9595937009379663,1.5947999759444078,aug,V,Fluorine,T,aug-cc-pVnZ,0.9595937009379663,0.013378853466690543
aug-cc-pVQZ,NH2F,2,13.841608168026667,4.7984462537887165,13.875716666666667,4.772113963178826,-0.24581432050957275,0.5517950915059504,aug,V,Fluorine,Q,aug-cc-pVnZ,0.24581432050957275,0.0030205425376834683
aug-cc-pV5Z,NH2F,2,13.861955533623336,4.785025005387209,13.875716666666667,4.772113963178826,-0.09917421473724429,0.27055184155289913,aug,V,Fluorine,5,aug-cc-pVnZ,0.09917421473724429,0.00031558814569621063
aug-cc-pCVDZ,NH2F,2,13.386753596233332,4.895790806471792,13.875716666666667,4.772113963178826,-3.5238761512618733,2.5916573712875546,aug,CV,Fluorine,D,aug-cc-pCVnZ,3.5238761512618733,0.05236575044969527
aug-cc-pCVTZ,NH2F,2,13.741199850066666,4.848274072462142,13.875716666666667,4.772113963178826,-0.9694404968872585,1.595940706172579,aug,CV,Fluorine,T,aug-cc-pCVnZ,0.9694404968872585,0.012949120948690052
aug-cc-pCVQZ,NH2F,2,13.841649787580002,4.7987089167108,13.875716666666667,4.772113963178826,-0.2455143752574882,0.5572992124073023,aug,CV,Fluorine,Q,aug-cc-pCVnZ,0.2455143752574882,0.0028376966446899132
d-aug-cc-pVDZ,NH2F,2,13.851594143173337,4.7355250931081,13.875716666666667,4.772113963178826,-0.17384704569011325,-0.7667224704406049,d-aug,V,Fluorine,D,d-aug-cc-pVnZ,0.17384704569011325,0.052491730868695186
d-aug-cc-pVTZ,NH2F,2,13.887984906936667,4.77400908292943,13.875716666666667,4.772113963178826,0.0884151829034661,0.0397123741223882,d-aug,V,Fluorine,T,d-aug-cc-pVnZ,0.0884151829034661,0.013115360638693119
d-aug-cc-pVQZ,NH2F,2,13.880255034309998,4.774095578011731,13.875716666666667,4.772113963178826,0.03270726660363039,0.041524884950259265,d-aug,V,Fluorine,Q,d-aug-cc-pVnZ,0.03270726660363039,0.0029307433766803115
d-aug-cc-pV5Z,NH2F,2,13.87709841604667,4.773397248559156,13.875716666666667,4.772113963178826,0.009958039740904,0.026891339775865875,d-aug,V,Fluorine,5,d-aug-cc-pVnZ,0.009958039740904,0.00030745150269240185
d-aug-cc-pCVDZ,NH2F,2,13.847239627156668,4.728787703775733,13.875716666666667,4.772113963178826,-0.20522932396284171,-0.9079049607237712,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ,0.20522932396284171,0.05189163223067794
d-aug-cc-pCVTZ,NH2F,2,13.886506845786668,4.771522392369096,13.875716666666667,4.772113963178826,0.07776304013126543,-0.012396409941040241,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ,0.07776304013126543,0.012699121034700056
d-aug-cc-pCVQZ,NH2F,2,13.880171146416666,4.774177753149614,13.875716666666667,4.772113963178826,0.03210270040105169,0.04324687102428922,d-aug,CV,Fluorine,Q,d-aug-cc-pCVnZ,0.03210270040105169,0.002747898943681548
aug-cc-pV6Z,NH2F,2,,,13.875716666666667,4.772113963178826,,,aug,V,Fluorine,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,NH2F,2,,,13.875716666666667,4.772113963178826,,,d-aug,V,Fluorine,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,Be,2,45.58744088475,0.0,46.34474,5.337041414103482e-13,-1.6340562386367892,-100.0,aug,V,First-row,D,aug-cc-pVnZ,1.6340562386367892,0.0006428400196032413
aug-cc-pVTZ,Be,2,46.147976968513326,1.363730975156632e-06,46.34474,5.337041414103482e-13,-0.424563891148543,255521802.36951947,aug,V,First-row,T,aug-cc-pVnZ,0.424563891148543,0.00014664689960319777
aug-cc-pVQZ,Be,2,46.31591683171334,2.685200044538761e-07,46.34474,5.337041414103482e-13,-0.06219296577489432,50312420.29341468,aug,V,First-row,Q,aug-cc-pVnZ,0.06219296577489432,5.2813004604246316e-05
aug-cc-pV5Z,Be,2,,,46.34474,5.337041414103482e-13,,,aug,V,First-row,5,aug-cc-pVnZ,,
aug-cc-pCVDZ,Be,2,45.647463895263336,1.3436900019314637e-06,46.34474,5.337041414103482e-13,-1.5045420574949089,251766730.66027457,aug,CV,First-row,D,aug-cc-pCVnZ,1.5045420574949089,0.0006428294336036089
aug-cc-pCVTZ,Be,2,46.1865960272,0.0,46.34474,5.337041414103482e-13,-0.34123391953435256,-100.0,aug,CV,First-row,T,aug-cc-pCVnZ,0.34123391953435256,0.00014643609260289736
aug-cc-pCVQZ,Be,2,46.32164753787,6.655695969517023e-09,46.34474,5.337041414103482e-13,-0.04982757941894147,1246975.9458468712,aug,CV,First-row,Q,aug-cc-pCVnZ,0.04982757941894147,5.2785712604475066e-05
d-aug-cc-pVDZ,Be,2,45.66965240401333,8.214331060076597e-07,46.34474,5.337041414103482e-13,-1.4566649764065451,153911597.93754438,d-aug,V,First-row,D,d-aug-cc-pVnZ,1.4566649764065451,0.0006360177856041815
d-aug-cc-pVTZ,Be,2,46.15540934288666,2.7922193165885823e-06,46.34474,5.337041414103482e-13,-0.4085267435168372,523177274.8672737,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.4085267435168372,0.0001459597046036265
d-aug-cc-pVQZ,Be,2,46.31652055987333,1.5109996809314907e-08,46.34474,5.337041414103482e-13,-0.06089027606297786,2831055.9976630025,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.06089027606297786,5.244893760369962e-05
d-aug-cc-pV5Z,Be,2,,,46.34474,5.337041414103482e-13,,,d-aug,V,First-row,5,d-aug-cc-pVnZ,,
d-aug-cc-pCVDZ,Be,2,45.729933442210005,0.0,46.34474,5.337041414103482e-13,-1.3265940380504821,-100.0,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,1.3265940380504821,0.0006360079106038086
d-aug-cc-pCVTZ,Be,2,46.19735708668,6.569997879068978e-09,46.34474,5.337041414103482e-13,-0.3180143276669613,1230918.717918757,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.3180143276669613,0.00014575277160311373
d-aug-cc-pCVQZ,Be,2,46.32238058827334,2.6851430170248314e-09,46.34474,5.337041414103482e-13,-0.04824584564863553,503014.51770435297,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.04824584564863553,5.2413983603116776e-05
aug-cc-pV6Z,Be,2,,,46.34474,5.337041414103482e-13,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,Be,2,,,46.34474,5.337041414103482e-13,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,CH4,2,16.059271750303335,1.155477493674698e-06,16.12768,4.7904249836705776e-08,-0.4241667102563214,2312.0563365744097,aug,V,First-row,D,aug-cc-pVnZ,0.4241667102563214,0.017456541064895248
aug-cc-pVTZ,CH4,2,16.125926405393333,3.971764748011764e-07,16.12768,4.7904249836705776e-08,-0.01087319817028044,729.1048835021044,aug,V,First-row,T,aug-cc-pVnZ,0.01087319817028044,0.0034374573468909375
aug-cc-pVQZ,CH4,2,16.127203160433332,1.5268783482500847e-06,16.12768,4.7904249836705776e-08,-0.0029566531991547466,3087.354678248487,aug,V,First-row,Q,aug-cc-pVnZ,0.0029566531991547466,0.000809152980892236
aug-cc-pV5Z,CH4,2,16.12699296452,5.459610331014794e-07,16.12768,4.7904249836705776e-08,-0.0042599771324961285,1039.6922714843276,aug,V,First-row,5,aug-cc-pVnZ,0.0042599771324961285,0.00010245665389163605
aug-cc-pCVDZ,CH4,2,16.047281827143333,7.403807747062803e-07,16.12768,4.7904249836705776e-08,-0.4985104668288822,1445.5429888372382,aug,CV,First-row,D,aug-cc-pCVnZ,0.4985104668288822,0.016966421636894324
aug-cc-pCVTZ,CH4,2,16.126537390093333,7.165977533626666e-07,16.12768,4.7904249836705776e-08,-0.007084775408917607,1395.895992120487,aug,CV,First-row,T,aug-cc-pCVnZ,0.007084775408917607,0.0032802534078939516
aug-cc-pCVQZ,CH4,2,16.12763064022,4.232235863475964e-07,16.12768,4.7904249836705776e-08,-0.0003060562957610898,783.4781627731678,aug,CV,First-row,Q,aug-cc-pCVnZ,0.0003060562957610898,0.0007210605818954718
d-aug-cc-pVDZ,CH4,2,16.143307594156667,1.0993554368222188e-06,16.12768,4.7904249836705776e-08,0.096899207800908,2194.901685277738,d-aug,V,First-row,D,d-aug-cc-pVnZ,0.096899207800908,0.01735647791389283
d-aug-cc-pVTZ,CH4,2,16.133779136703335,1.1672297420985007e-06,16.12768,4.7904249836705776e-08,0.03781781820654825,2336.5891253433883,d-aug,V,First-row,T,d-aug-cc-pVnZ,0.03781781820654825,0.0034001231948934674
d-aug-cc-pVQZ,CH4,2,16.130136696196665,8.290832459702851e-07,16.12768,4.7904249836705776e-08,0.01523279353672347,1630.7091725607502,d-aug,V,First-row,Q,d-aug-cc-pVnZ,0.01523279353672347,0.0007905916088901677
d-aug-cc-pV5Z,CH4,2,16.12840584979333,9.249797928965036e-06,16.12768,4.7904249836705776e-08,0.00450064605281115,19208.92970977607,d-aug,V,First-row,5,d-aug-cc-pVnZ,0.00450064605281115,0.00010038056089456404
d-aug-cc-pCVDZ,CH4,2,16.13198269361,1.444810409995268e-06,16.12768,4.7904249836705776e-08,0.026678937144071692,2916.038065349701,d-aug,CV,First-row,D,d-aug-cc-pCVnZ,0.026678937144071692,0.016872083158894213
d-aug-cc-pCVTZ,CH4,2,16.13332822915,1.332254213074802e-06,16.12768,4.7904249836705776e-08,0.03502195697085705,2681.077289835747,d-aug,CV,First-row,T,d-aug-cc-pCVnZ,0.03502195697085705,0.0032346539098924154
d-aug-cc-pCVQZ,CH4,2,16.12982395138,1.7258643446428896e-06,16.12768,4.7904249836705776e-08,0.013293613092515534,3502.7374408866685,d-aug,CV,First-row,Q,d-aug-cc-pCVnZ,0.013293613092515534,0.0007004010388911297
aug-cc-pV6Z,CH4,2,,,16.12768,4.7904249836705776e-08,,,aug,V,First-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,CH4,2,,,16.12768,4.7904249836705776e-08,,,d-aug,V,First-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,HCl,2,15.562162475403332,2.3470995996100057,16.870026666666668,1.7816900004736278,-7.752591131628341,31.734454309451966,aug,V,Second-row,D,aug-cc-pVnZ,7.752591131628341,0.020213369185910324
aug-cc-pVTZ,HCl,2,16.530891937873335,1.9324141264450003,16.870026666666668,1.7816900004736278,-2.01027974344241,8.459615641963834,aug,V,Second-row,T,aug-cc-pVnZ,2.01027974344241,0.00522959783990018
aug-cc-pVQZ,HCl,2,16.80548179439,1.791011434154999,16.870026666666668,1.7816900004736278,-0.3826008906328538,0.5231793229402,aug,V,Second-row,Q,aug-cc-pVnZ,0.3826008906328538,0.0014345499849355292
aug-cc-pV5Z,HCl,2,16.812781683023335,1.814619455725001,16.870026666666668,1.7816900004736278,-0.33932953856227566,1.848214630077039,aug,V,Second-row,5,aug-cc-pVnZ,0.33932953856227566,0.0003254943418937728
aug-cc-pCVDZ,HCl,2,15.577389739286666,2.334061469554998,16.870026666666668,1.7816900004736278,-7.662328892070523,31.00266987716904,aug,CV,Second-row,D,aug-cc-pCVnZ,7.662328892070523,0.019770107491922317
aug-cc-pCVTZ,HCl,2,16.577965483543334,1.8945267716200016,16.870026666666668,1.7816900004736278,-1.7312431621724391,6.333131527728075,aug,CV,Second-row,T,aug-cc-pCVnZ,1.7312431621724391,0.0041870729389188455
aug-cc-pCVQZ,HCl,2,16.838552214803332,1.7615499792250089,16.870026666666668,1.7816900004736278,-0.1865702555498949,-1.1303886334471809,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.1865702555498949,0.0006937848589245732
d-aug-cc-pVDZ,HCl,2,16.687264605453333,1.775836280229999,16.870026666666668,1.7816900004736278,-1.0833537185477784,-0.32854875102137565,d-aug,V,Second-row,D,d-aug-cc-pVnZ,1.0833537185477784,0.020053101714893273
d-aug-cc-pVTZ,HCl,2,16.815634271556664,1.8403108087099973,16.870026666666668,1.7816900004736278,-0.3224203268005309,3.2901800100346468,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.3224203268005309,0.0051604667139031335
d-aug-cc-pVQZ,HCl,2,16.83809020598667,1.809702638105,16.870026666666668,1.7816900004736278,-0.18930889269487752,1.5722509316393802,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.18930889269487752,0.0014079762049163946
d-aug-cc-pV5Z,HCl,2,16.86239415029,1.787556206444998,16.870026666666668,1.7816900004736278,-0.0452430605326064,0.3292495310525788,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.0452430605326064,0.0003180541989422636
d-aug-cc-pCVDZ,HCl,2,16.704820598196665,1.7613509002999983,16.870026666666668,1.7816900004736278,-0.9792875360205072,-1.1415622340711764,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.9792875360205072,0.01960843928492295
d-aug-cc-pCVTZ,HCl,2,16.865262940193332,1.8007589778700053,16.870026666666668,1.7816900004736278,-0.028237812348856226,1.0702747049884298,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.028237812348856226,0.004117534893907759
d-aug-cc-pCVQZ,HCl,2,16.86976494196,1.7838729268499984,16.870026666666668,1.7816900004736278,-0.001551418452617005,0.12251998808941746,d-aug,CV,Second-row,Q,d-aug-cc-pCVnZ,0.001551418452617005,0.0006702041239350365
aug-cc-pV6Z,HCl,2,,,16.870026666666668,1.7816900004736278,,,aug,V,Second-row,6,aug-cc-pVnZ,,
d-aug-cc-pV6Z,HCl,2,,,16.870026666666668,1.7816900004736278,,,d-aug,V,Second-row,6,d-aug-cc-pVnZ,,
aug-cc-pVDZ,HCCCl,2,35.29612439274667,28.50762621227,36.48280666666667,28.188620001386667,-3.252716504961878,1.13168438493137,aug,V,Second-row,D,aug-cc-pVnZ,3.252716504961878,0.04750628241163213
aug-cc-pVTZ,HCCCl,2,36.21672738284,28.17382027311011,36.48280666666667,28.188620001386667,-0.7293278893199284,-0.05250249311895813,aug,V,Second-row,T,aug-cc-pVnZ,0.7293278893199284,0.011338898635585792
aug-cc-pVQZ,HCCCl,2,36.394193287843336,28.097410581805004,36.48280666666667,28.188620001386667,-0.24289079410191294,-0.3235682327732824,aug,V,Second-row,Q,aug-cc-pVnZ,0.24289079410191294,0.0029170515075520598
aug-cc-pV5Z,HCCCl,2,36.44672849501333,28.17761110732,36.48280666666667,28.188620001386667,-0.09889088847514667,-0.03905439168758468,aug,V,Second-row,5,aug-cc-pVnZ,0.09889088847514667,0.0005717925355384068
aug-cc-pCVDZ,HCCCl,2,35.302642660656666,28.54907976158,36.48280666666667,28.188620001386667,-3.2348498206095693,1.2787421313125684,aug,CV,Second-row,D,aug-cc-pCVnZ,3.2348498206095693,0.045342308949557264
aug-cc-pCVTZ,HCCCl,2,36.31600487947667,28.32117072053,36.48280666666667,28.188620001386667,-0.4572065650376577,0.470227769705687,aug,CV,Second-row,T,aug-cc-pCVnZ,0.4572065650376577,0.00895458773163682
aug-cc-pCVQZ,HCCCl,2,36.46446476683,28.192905345389995,36.48280666666667,28.188620001386667,-0.050275462642595796,0.015202390195467375,aug,CV,Second-row,Q,aug-cc-pCVnZ,0.050275462642595796,0.0014935133285689517
d-aug-cc-pVDZ,HCCCl,2,36.14261419889333,27.66795722902,36.48280666666667,28.188620001386667,-0.9324734000911349,-1.8470672645239592,d-aug,V,Second-row,D,d-aug-cc-pVnZ,0.9324734000911349,0.046832458916583164
d-aug-cc-pVTZ,HCCCl,2,36.35567278730333,28.00710304021,36.48280666666667,28.188620001386667,-0.34847614802481897,-0.6439370255363205,d-aug,V,Second-row,T,d-aug-cc-pVnZ,0.34847614802481897,0.011102684610591496
d-aug-cc-pVQZ,HCCCl,2,36.41009622347666,28.07701887362,36.48280666666667,28.188620001386667,-0.1993005742522687,-0.39590844731376956,d-aug,V,Second-row,Q,d-aug-cc-pVnZ,0.1993005742522687,0.0028614838615794724
d-aug-cc-pV5Z,HCCCl,2,36.46544988123333,28.153217875195,36.48280666666667,28.188620001386667,-0.04757524713468398,-0.1255901359836873,d-aug,V,Second-row,5,d-aug-cc-pVnZ,0.04757524713468398,0.0005623482305736616
d-aug-cc-pCVDZ,HCCCl,2,36.15125227980334,27.716441288395,36.48280666666667,28.188620001386667,-0.908796271878565,-1.675068566564945,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ,0.908796271878565,0.04470848434664276
d-aug-cc-pCVTZ,HCCCl,2,36.457047604,28.147177395825004,36.48280666666667,28.188620001386667,-0.0706060334173819,-0.14701892309600242,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ,0.0706060334173819,0.008766947171579886
