,molecule,basis,energy,energyMRA,energyE,augmentation,polarization,mol_system,valence,Type
966,NH3,d-aug-cc-pV6Z,-56.224929402687,-56.2249450087954,1.5606108398458218e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
967,Ne,d-aug-cc-pV6Z,-128.547062677085,-128.54709508140573,3.240432073425836e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
968,OF2,d-aug-cc-pV6Z,-273.587149463796,-273.5872079514327,5.848763669291657e-05,d-aug,V,Fluorine,6,d-aug-cc-pVnZ
969,He,d-aug-cc-pV6Z,-2.861673213033,-2.861679278747712,6.065714712288894e-06,d-aug,V,First-row,6,d-aug-cc-pVnZ
970,CO,d-aug-cc-pV6Z,-112.790865247087,-112.79090134457724,3.6097490237807506e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
971,O3,d-aug-cc-pV6Z,-224.361592413108,-224.36164650651108,5.4093403065280654e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
972,H2O,d-aug-cc-pV6Z,-76.067419025929,-76.06744053579361,2.1509864609470242e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
973,HOOH,d-aug-cc-pV6Z,-150.848453055601,-150.84848665107518,3.359547417858266e-05,d-aug,V,First-row,6,d-aug-cc-pVnZ
974,NH2Cl,d-aug-cc-pCVDZ,-515.083519398444,-515.1206993559537,0.03717995750969294,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
975,NaLi,d-aug-cc-pCVDZ,-169.287299869823,-169.2937090991357,0.006409229312708931,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
976,F2,d-aug-cc-pCVDZ,-198.700024311431,-198.77343264581,0.07340833437899619,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
977,HNS,d-aug-cc-pCVDZ,-452.493845280962,-452.5308596955956,0.03701441463363153,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
978,N2,d-aug-cc-pCVDZ,-108.961589221253,-108.99318488339196,0.031595662138954594,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
979,HCHO,d-aug-cc-pCVDZ,-113.886041270517,-113.9229129357792,0.036871665262196984,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
980,SF2,d-aug-cc-pCVDZ,-596.368730133034,-596.4748975932308,0.10616746019684342,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
981,LiH,d-aug-cc-pCVDZ,-7.984824534014,-7.9873491301479,0.0025245961338997702,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
982,Na2,d-aug-cc-pCVDZ,-323.705072255948,-323.7170093510182,0.011937095070209125,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
983,SiO,d-aug-cc-pCVDZ,-363.804270394934,-363.8553384434818,0.05106804854779057,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
984,Mg,d-aug-cc-pCVDZ,-199.608354451441,-199.61463177308352,0.006277321642528477,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
985,BH2Cl,d-aug-cc-pCVDZ,-485.377921636545,-485.4050785127743,0.027156876229298632,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
986,SH2,d-aug-cc-pCVDZ,-398.698974571455,-398.720249758543,0.02127518708800835,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
987,P2,d-aug-cc-pCVDZ,-681.471365415372,-681.5002419595646,0.028876544192598885,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
988,HOCl,d-aug-cc-pCVDZ,-534.888935104275,-534.9347567499336,0.045821645658634225,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
989,N2H4,d-aug-cc-pCVDZ,-111.19513815496,-111.22886565240296,0.033727497442953336,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
990,NaCl,d-aug-cc-pCVDZ,-621.439045307581,-621.4605931601421,0.0215478525611843,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
991,HCCCl,d-aug-cc-pCVDZ,-535.741961980511,-535.7866704648576,0.04470848434664276,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
992,SiH3F,d-aug-cc-pCVDZ,-390.179111338272,-390.2484129041651,0.06930156589311309,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
993,HCl,d-aug-cc-pCVDZ,-460.093220424778,-460.1128288640629,0.01960843928492295,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
994,P2H4,d-aug-cc-pCVDZ,-683.800242749928,-683.8400444467295,0.03980169680153267,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
995,HCN,d-aug-cc-pCVDZ,-92.888374178178,-92.91544634893856,0.027072170760561676,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
996,H2,d-aug-cc-pCVDZ,-1.128808321236,-1.1336222994266816,0.004813978190681523,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
997,Mg2,d-aug-cc-pCVDZ,-399.213980566129,-399.2265787145141,0.012598148385109198,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
998,CSO,d-aug-cc-pCVDZ,-510.301381902203,-510.3560432360895,0.05466133388648586,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
999,PH3O,d-aug-cc-pCVDZ,-417.34282710659,-417.412960631196,0.07013352460597844,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1000,FNO,d-aug-cc-pCVDZ,-228.656051331231,-228.72966687021048,0.0736155389794817,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1001,S2H2,d-aug-cc-pCVDZ,-796.232208945101,-796.2748019998024,0.04259305470145591,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1002,CH3OH,d-aug-cc-pCVDZ,-115.062205185926,-115.10105789918822,0.03885271326221584,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1003,NH3O,d-aug-cc-pCVDZ,-130.976284511357,-131.01719613094002,0.040911619583027914,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1004,BF,d-aug-cc-pCVDZ,-124.115933143392,-124.16860420179052,0.05267105839851638,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1005,OCl2,d-aug-cc-pCVDZ,-993.733522148383,-993.7989307472096,0.06540859882659333,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1006,HBS,d-aug-cc-pCVDZ,-422.818384529761,-422.8426665433457,0.024282013584695505,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1007,C2H2,d-aug-cc-pCVDZ,-76.830086725443,-76.85569409750497,0.025607372061969613,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1008,HF,d-aug-cc-pCVDZ,-100.03383664601,-100.07080831122995,0.03697166521995143,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1009,SO2,d-aug-cc-pCVDZ,-547.213946392743,-547.3272441948739,0.11329780213088725,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1010,Cl2,d-aug-cc-pCVDZ,-918.968059627378,-919.0108100759442,0.042750448566152954,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1011,Ar,d-aug-cc-pCVDZ,-526.801024903633,-526.8175012159218,0.016476312288773443,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1012,PH3,d-aug-cc-pCVDZ,-342.473016248573,-342.49455275696744,0.02153650839443344,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1013,NH3,d-aug-cc-pCVDZ,-56.206085152333,-56.2249450087954,0.01885985646239874,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1014,CH2BH,d-aug-cc-pCVDZ,-64.232290451302,-64.25221923994584,0.019928788643838402,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1015,HCCF,d-aug-cc-pCVDZ,-175.667684110008,-175.72950415795736,0.06182004794936802,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1016,CH2NH,d-aug-cc-pCVDZ,-94.047870347969,-94.07615662952324,0.028286281554244397,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1017,SCl2,d-aug-cc-pCVDZ,-1316.518323144746,-1316.5829079576567,0.06458481291065254,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1018,CH3SH,d-aug-cc-pCVDZ,-437.73053945361,-437.7653462094153,0.03480675580533443,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1019,CH3Cl,d-aug-cc-pCVDZ,-499.12111971716,-499.1538869843695,0.03276726720946499,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1020,BeH2,d-aug-cc-pCVDZ,-15.768724102202,-15.773218276632424,0.0044941744304232145,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1021,LiCl,d-aug-cc-pCVDZ,-467.039061896566,-467.0561555507923,0.017093654226300714,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1022,HCHS,d-aug-cc-pCVDZ,-436.535348328605,-436.5666245145548,0.031276185949820956,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1023,NaH,d-aug-cc-pCVDZ,-162.385209918144,-162.39334594193485,0.008136023790854097,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1024,Ne,d-aug-cc-pCVDZ,-128.496458597548,-128.54709508140573,0.050636483857715575,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1025,BH3,d-aug-cc-pCVDZ,-26.391862981238,-26.402604195447275,0.01074121420927554,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1026,C2H4,d-aug-cc-pCVDZ,-78.044518917299,-78.07005740634631,0.02553848904730671,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1027,ClCN,d-aug-cc-pCVDZ,-551.797246564048,-551.8439976993157,0.046751135267641075,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1028,OF2,d-aug-cc-pCVDZ,-273.490139497346,-273.5872079514327,0.09706845408669551,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1029,CH4,d-aug-cc-pCVDZ,-40.200202535775,-40.21707461893389,0.016872083158894213,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1030,BH2F,d-aug-cc-pCVDZ,-125.333888842186,-125.38651116165326,0.052622319467261036,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1031,HCONH2,d-aug-cc-pCVDZ,-168.965618112819,-169.01912623575151,0.05350812293252716,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1032,LiCN,d-aug-cc-pCVDZ,-99.796271816588,-99.821289359007,0.025017542418993344,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1033,Be,d-aug-cc-pCVDZ,-14.572385981458,-14.573021989368604,0.0006360079106038086,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1034,CH3BH2,d-aug-cc-pCVDZ,-65.448950282933,-65.47206213551908,0.023111852586083614,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1035,NOCl,d-aug-cc-pCVDZ,-588.729098956684,-588.7841114970596,0.055012540375628305,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1036,CS,d-aug-cc-pCVDZ,-435.335297872211,-435.3623854607222,0.027087588511164995,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1037,He,d-aug-cc-pCVDZ,-2.855709378375,-2.861679278747712,0.005969900372712278,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1038,SiH4,d-aug-cc-pCVDZ,-291.244399080439,-291.2685971476531,0.024198067214115326,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1039,CO,d-aug-cc-pCVDZ,-112.755723411823,-112.79090134457724,0.03517793275423742,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1040,O3,d-aug-cc-pCVDZ,-224.289910001389,-224.36164650651108,0.07173650512208951,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1041,BHF2,d-aug-cc-pCVDZ,-224.283115166992,-224.37774418031327,0.09462901332128126,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1042,NaCN,d-aug-cc-pCVDZ,-254.197623019622,-254.22764856593096,0.030025546308962703,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1043,CH3F,d-aug-cc-pCVDZ,-139.058645154855,-139.11028544439,0.05164028953501543,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1044,C6H6,d-aug-cc-pCVDZ,-230.731426598864,-230.7969690049737,0.06554240610969941,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1045,Li2,d-aug-cc-pCVDZ,-14.870500268894,-14.871561219608218,0.0010609507142174124,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1046,FCN,d-aug-cc-pCVDZ,-191.72290294592,-191.78747330817856,0.06457036225856427,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1047,CH3NH2,d-aug-cc-pCVDZ,-95.231818380977,-95.26309728117376,0.03127890019675306,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1048,SiH3Cl,d-aug-cc-pCVDZ,-750.227521533839,-750.2716834824572,0.044161948618238966,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1049,NH2F,d-aug-cc-pCVDZ,-154.989574236472,-155.0414658687027,0.05189163223067794,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1050,CO2,d-aug-cc-pCVDZ,-187.664218283253,-187.7248974832067,0.06067919995368243,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1051,HCP,d-aug-cc-pCVDZ,-379.131288540282,-379.1603611802437,0.029072639961668756,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1052,NH2OH,d-aug-cc-pCVDZ,-131.012886563823,-131.05393326435697,0.041046700533968306,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1053,N2H2,d-aug-cc-pCVDZ,-110.008883405844,-110.03919648733287,0.030313081488870353,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1054,HNO,d-aug-cc-pCVDZ,-129.809526741177,-129.84754248483563,0.03801574365863303,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1055,ClF,d-aug-cc-pCVDZ,-558.862259785943,-558.9201627529852,0.057902967042195996,d-aug,CV,Second-row,D,d-aug-cc-pCVnZ
1056,LiBH4,d-aug-cc-pCVDZ,-34.457470221045,-34.471596967704144,0.014126746659144374,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1057,HNC,d-aug-cc-pCVDZ,-92.87250135455,-92.90011293647468,0.027611581924688267,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1058,H2O,d-aug-cc-pCVDZ,-76.042113245996,-76.06744053579361,0.025327289797601793,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1059,HCOOH,d-aug-cc-pCVDZ,-188.79028413616,-188.8510042006056,0.06072006444557587,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1060,HOF,d-aug-cc-pCVDZ,-174.762114848494,-174.82228692034073,0.06017207184672202,d-aug,CV,Fluorine,D,d-aug-cc-pCVnZ
1061,HBO,d-aug-cc-pCVDZ,-100.179613776477,-100.21398400383433,0.03437022735732853,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1062,HOOH,d-aug-cc-pCVDZ,-150.799595007035,-150.84848665107518,0.0488916440401681,d-aug,CV,First-row,D,d-aug-cc-pCVnZ
1063,NH2Cl,d-aug-cc-pCVTZ,-515.112722024669,-515.1206993559537,0.007977331284678257,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1064,NaLi,d-aug-cc-pCVTZ,-169.292728920908,-169.2937090991357,0.000980178227706574,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1065,F2,d-aug-cc-pCVTZ,-198.755757073718,-198.77343264581,0.017675572092002767,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1066,HNS,d-aug-cc-pCVTZ,-452.522941920814,-452.5308596955956,0.007917774781617481,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1067,N2,d-aug-cc-pCVTZ,-108.985748443995,-108.99318488339196,0.007436439396954597,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1068,HCHO,d-aug-cc-pCVTZ,-113.914158523617,-113.9229129357792,0.008754412162190306,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1069,SF2,d-aug-cc-pCVTZ,-596.451229047419,-596.4748975932308,0.023668545811801778,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1070,LiH,d-aug-cc-pCVTZ,-7.986928925406,-7.9873491301479,0.0004202047418999655,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1071,Na2,d-aug-cc-pCVTZ,-323.715165735003,-323.7170093510182,0.0018436160152077719,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1072,SiO,d-aug-cc-pCVTZ,-363.84523862043,-363.8553384434818,0.010099823051803014,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1073,Mg,d-aug-cc-pCVTZ,-199.613351941866,-199.61463177308352,0.0012798312175164028,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1074,BH2Cl,d-aug-cc-pCVTZ,-485.399251252539,-485.4050785127743,0.005827260235321319,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1075,SH2,d-aug-cc-pCVTZ,-398.715901199073,-398.720249758543,0.004348559469974589,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1076,P2,d-aug-cc-pCVTZ,-681.493809242221,-681.5002419595646,0.006432717343614058,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1077,HOCl,d-aug-cc-pCVTZ,-534.924491682204,-534.9347567499336,0.010265067729619659,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1078,N2H4,d-aug-cc-pCVTZ,-111.220633421973,-111.22886565240296,0.008232230429953802,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1079,NaCl,d-aug-cc-pCVTZ,-621.455708687676,-621.4605931601421,0.004884472466187617,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1080,HCCCl,d-aug-cc-pCVTZ,-535.777903517686,-535.7866704648576,0.008766947171579886,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1081,SiH3F,d-aug-cc-pCVTZ,-390.233328712489,-390.2484129041651,0.015084191676066894,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1082,HCl,d-aug-cc-pCVTZ,-460.108711329169,-460.1128288640629,0.004117534893907759,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1083,P2H4,d-aug-cc-pCVTZ,-683.831938207655,-683.8400444467295,0.008106239074550103,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1084,HCN,d-aug-cc-pCVTZ,-92.909343606441,-92.91544634893856,0.006102742497560598,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1085,H2,d-aug-cc-pCVTZ,-1.133031336301,-1.1336222994266816,0.0005909631256815207,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1086,Mg2,d-aug-cc-pCVTZ,-399.224018193833,-399.2265787145141,0.002560520681129219,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1087,CSO,d-aug-cc-pCVTZ,-510.343592106624,-510.3560432360895,0.01245112946548943,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1088,PH3O,d-aug-cc-pCVTZ,-417.40043425314,-417.412960631196,0.012526378055952136,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1089,FNO,d-aug-cc-pCVTZ,-228.711351919921,-228.72966687021048,0.01831495028949348,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1090,S2H2,d-aug-cc-pCVTZ,-796.266511827637,-796.2748019998024,0.00829017216540251,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1091,CH3OH,d-aug-cc-pCVTZ,-115.092008472365,-115.10105789918822,0.009049426823224849,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1092,NH3O,d-aug-cc-pCVTZ,-131.007114781427,-131.01719613094002,0.010081349513029636,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1093,BF,d-aug-cc-pCVTZ,-124.157808801055,-124.16860420179052,0.010795400735517546,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1094,OCl2,d-aug-cc-pCVTZ,-993.784901850625,-993.7989307472096,0.014028896584591166,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1095,HBS,d-aug-cc-pCVTZ,-422.837399281603,-422.8426665433457,0.005267261742687879,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1096,C2H2,d-aug-cc-pCVTZ,-76.850748152496,-76.85569409750497,0.004945945008969943,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1097,HF,d-aug-cc-pCVTZ,-100.061362744366,-100.07080831122995,0.009445566863959698,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1098,SO2,d-aug-cc-pCVTZ,-547.307200854468,-547.3272441948739,0.020043340405891286,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1099,Cl2,d-aug-cc-pCVTZ,-919.002586231131,-919.0108100759442,0.008223844813187497,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1100,Ar,d-aug-cc-pCVTZ,-526.81337162632,-526.8175012159218,0.004129589601802763,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1101,PH3,d-aug-cc-pCVTZ,-342.490132215823,-342.49455275696744,0.004420541144440904,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1102,NH3,d-aug-cc-pCVTZ,-56.220559062231,-56.2249450087954,0.004385946564404719,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1103,CH2BH,d-aug-cc-pCVTZ,-64.247839197654,-64.25221923994584,0.004380042291842301,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1104,HCCF,d-aug-cc-pCVTZ,-175.715884698282,-175.72950415795736,0.013619459675368262,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1105,CH2NH,d-aug-cc-pCVTZ,-94.069538391316,-94.07615662952324,0.006618238207238392,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1106,SCl2,d-aug-cc-pCVTZ,-1316.570672441548,-1316.5829079576567,0.01223551610883078,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1107,CH3SH,d-aug-cc-pCVTZ,-437.758328041373,-437.7653462094153,0.007018168042350226,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1108,CH3Cl,d-aug-cc-pCVTZ,-499.147117298436,-499.1538869843695,0.006769685933477376,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1109,BeH2,d-aug-cc-pCVTZ,-15.772008412287,-15.773218276632424,0.0012098643454230285,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1110,LiCl,d-aug-cc-pCVTZ,-467.052368045214,-467.0561555507923,0.003787505578316086,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1111,HCHS,d-aug-cc-pCVTZ,-436.559964143444,-436.5666245145548,0.006660371110797314,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1112,NaH,d-aug-cc-pCVTZ,-162.39187033895,-162.39334594193485,0.0014756029848399521,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1113,Ne,d-aug-cc-pCVTZ,-128.533404139059,-128.54709508140573,0.013690942346727297,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1114,BH3,d-aug-cc-pCVTZ,-26.400388848002,-26.402604195447275,0.0022153474452757393,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1115,C2H4,d-aug-cc-pCVTZ,-78.064552139129,-78.07005740634631,0.005505267217301935,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1116,ClCN,d-aug-cc-pCVTZ,-551.834084738857,-551.8439976993157,0.009912960458677844,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1117,OF2,d-aug-cc-pCVTZ,-273.564344742541,-273.5872079514327,0.022863208891692466,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1118,CH4,d-aug-cc-pCVTZ,-40.213839965024,-40.21707461893389,0.0032346539098924154,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1119,BH2F,d-aug-cc-pCVTZ,-125.375368295189,-125.38651116165326,0.011142866464254553,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1120,HCONH2,d-aug-cc-pCVTZ,-169.006360658966,-169.01912623575151,0.012765576785511712,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1121,LiCN,d-aug-cc-pCVTZ,-99.815325563904,-99.821289359007,0.005963795102999825,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1122,Be,d-aug-cc-pCVTZ,-14.572876236597,-14.573021989368604,0.00014575277160311373,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1123,CH3BH2,d-aug-cc-pCVTZ,-65.467156805286,-65.47206213551908,0.004905330233086147,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1124,NOCl,d-aug-cc-pCVTZ,-588.770883490758,-588.7841114970596,0.013228006301574169,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1125,CS,d-aug-cc-pCVTZ,-435.356163569479,-435.3623854607222,0.00622189124317174,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1126,He,d-aug-cc-pCVTZ,-2.861183871358,-2.861679278747712,0.0004954073897120992,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1127,SiH4,d-aug-cc-pCVTZ,-291.263548531839,-291.2685971476531,0.005048615814132518,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1128,CO,d-aug-cc-pCVTZ,-112.782231870234,-112.79090134457724,0.008669474343236061,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1129,O3,d-aug-cc-pCVTZ,-224.343979598593,-224.36164650651108,0.017666907918084007,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1130,BHF2,d-aug-cc-pCVTZ,-224.357695084346,-224.37774418031327,0.02004909596726634,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1131,NaCN,d-aug-cc-pCVTZ,-254.220678994206,-254.22764856593096,0.006969571724965817,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1132,CH3F,d-aug-cc-pCVTZ,-139.098517710908,-139.11028544439,0.011767733482002996,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1133,C6H6,d-aug-cc-pCVTZ,-230.781977712441,-230.7969690049737,0.014991292532698708,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1134,Li2,d-aug-cc-pCVTZ,-14.871456883111,-14.871561219608218,0.00010433649721797167,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1135,FCN,d-aug-cc-pCVTZ,-191.772635042988,-191.78747330817856,0.014838265190576294,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1136,CH3NH2,d-aug-cc-pCVTZ,-95.255977671965,-95.26309728117376,0.007119609208757538,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1137,SiH3Cl,d-aug-cc-pCVTZ,-750.262887291306,-750.2716834824572,0.008796191151191124,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1138,NH2F,d-aug-cc-pCVTZ,-155.028766747668,-155.0414658687027,0.012699121034700056,d-aug,CV,Fluorine,T,d-aug-cc-pCVnZ
1139,CO2,d-aug-cc-pCVTZ,-187.710338343279,-187.7248974832067,0.014559139927683873,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1140,HCP,d-aug-cc-pCVTZ,-379.154129649055,-379.1603611802437,0.006231531188689132,d-aug,CV,Second-row,T,d-aug-cc-pCVnZ
1141,NH2OH,d-aug-cc-pCVTZ,-131.043851819963,-131.05393326435697,0.010081444393961192,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1142,N2H2,d-aug-cc-pCVTZ,-110.031439629561,-110.03919648733287,0.007756857771866521,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
1143,HNO,d-aug-cc-pCVTZ,-129.837752820595,-129.84754248483563,0.009789664240628326,d-aug,CV,First-row,T,d-aug-cc-pCVnZ
